second,CH1,CH2,CH3,CH4
-0.11185,-0.106402,-0.080402,3.7495619,-5.1359941
-0.1116,-0.0563257,-0.080402,3.8289707,-4.9741968
-0.11135,-0.106402,-0.1512221,3.7884764,-4.7633165
-0.1111,-0.0952402,-0.160804,3.7788944,-4.3724683
-0.11085,-0.0579056,-0.160804,3.8108,-4.2324081
-0.1106,-0.0537526,-0.1081546,3.7511418,-4.0119458
-0.11035,-0.106402,0,3.8592964,-3.7984924
-0.1101,-0.106402,0,3.7788944,-3.4631495
-0.10985,-0.0604787,0,3.7788944,-3.2356784
-0.1096,-0.0812225,0,3.8040739,-2.8588478
-0.10935,-0.106402,0,3.8637322,-2.6728643
-0.1091,-0.106402,0,3.7788944,-2.4957522
-0.10885,-0.106402,-0.080402,3.8592964,-2.3079061
-0.1086,-0.1290084,-0.0577956,3.7788944,-1.9492462
-0.10835,-0.106402,-0.0018626,3.7788944,-1.7884422
-0.1081,-0.186804,-0.080402,3.9208173,-1.5472362
-0.10785,-0.1471791,0,3.7788944,-1.3468072
-0.1076,-0.186804,0,3.8592964,-0.9844221
-0.10735,-0.186804,-0.0796915,3.7788944,-0.7439266
-0.1071,-0.186804,0,3.8378422,-0.6628141
-0.10685,-0.186804,0,3.8975004,-0.421608
-0.1066,-0.186804,-0.080402,3.7788944,-0.019598
-0.10635,-0.186804,-0.0032836,3.8592964,0.1379224
-0.1061,-0.2108314,0,3.7788944,0.30201
-0.10585,-0.186804,0,3.8236656,0.4984449
-0.1056,-0.186804,0,3.7788944,0.8648241
-0.10535,-0.186804,0.0745453,3.7788944,1.0256281
-0.1051,-0.186804,0,3.8326959,1.2402336
-0.10485,-0.267206,-0.080402,3.7788944,1.4276382
-0.1046,-0.267206,0,3.7912084,1.8173343
-0.10435,-0.267206,0,3.7788944,1.9904522
-0.1041,-0.267206,-0.0512284,3.8301228,2.2024846
-0.10385,-0.267206,0,3.7788944,2.3924623
-0.1036,-0.267206,0,3.7788944,2.7140703
-0.10335,-0.267206,0,3.8482935,2.9552763
-0.1031,-0.2989528,0,3.7302392,3.1160804
-0.10285,-0.2951175,0,3.7788944,3.3047959
-0.1026,-0.2743737,0,3.8592964,3.6717267
-0.10235,-0.347608,0,3.8592964,3.8396984
-0.1021,-0.267206,-0.080402,3.8249766,4.2073886
-0.10185,-0.267206,-0.080402,3.8592964,4.4025125
-0.1016,-0.267206,-0.0849966,3.7788944,4.639124
-0.10135,-0.2510568,-0.0965512,3.8592964,4.7402697
-0.1011,-0.2303131,-0.080402,3.7788944,5.2065326
-0.10085,-0.186804,-0.1031673,3.7788944,5.3673366
-0.1006,0.295608,0.160804,3.8592964,5.5281406
-0.10035,1.3408342,0.8040201,3.7788944,5.7693467
-0.1001,2.3860603,1.4063002,3.8592964,6.0909547
-0.09985,2.7880703,1.6884422,3.7788944,6.2517587
-0.0996,3.1900804,1.8492462,3.8592964,6.4125627
-0.09935,3.3508844,1.9296482,3.838001,6.6537688
-0.0991,2.1832171,3.1777176,3.6984924,7.0557788
-0.09885,1.3408342,3.8416774,3.7965135,7.2165828
-0.0986,-0.1032773,4.4252353,3.7788944,7.3773869
-0.09835,-0.186804,4.5829145,3.8592964,7.5947243
-0.0981,-0.186804,4.5829145,3.7342821,-7.8274155
-0.09785,-0.2018499,4.6633165,3.7788944,-7.8185929
-0.0976,-0.1925019,4.5886124,3.7788944,-7.5830847
-0.09735,-0.2132457,4.5829145,3.7788944,-7.4165828
-0.0971,-0.2200206,4.5025125,3.812111,-7.0949748
-0.09685,-0.186804,4.5025125,3.7788944,-7.082502
-0.0966,-0.186804,4.5025125,3.6984924,-6.6929648
-0.09635,-0.6178288,4.2613065,3.6984924,-6.5321607
-0.0961,-2.3576583,3.828653,3.7980095,-6.3407133
-0.09585,-3.3224824,3.2865827,3.6984924,-6.1400504
-0.0956,-4.3677085,2.3425024,3.7788944,-5.7976986
-0.09535,-4.3677085,2.3316583,3.7788944,-5.5673366
-0.0951,-4.4481105,2.3316583,3.6180904,-5.4065326
-0.09485,-4.3677085,2.3316583,3.6180904,-5.1726531
-0.0946,-4.3542913,2.3316583,3.6984924,-5.0045226
-0.09435,-4.3214675,2.3316583,3.6643314,-4.7974775
-0.0941,-4.2873065,2.3316583,3.6984924,-4.4417085
-0.09385,-4.2873065,2.3316583,3.6228439,-4.4464619
-0.0936,-4.2873065,2.3316583,3.6180904,-4.0396985
-0.09335,-4.3240406,1.8055783,3.5376884,-3.9225623
-0.0931,-4.8271964,0.1033261,3.6984924,-3.7180904
-0.09285,-4.8501206,-0.8844221,3.6180904,-3.5551061
-0.0926,-4.5903511,-2.5110257,3.5376884,-3.3160804
-0.09235,-4.5285125,-2.5728643,3.6180904,-3.1552764
-0.0921,-4.5488635,-2.5728643,3.6180904,-2.7532663
-0.09185,-4.5285125,-2.5728643,3.5376884,-2.5924623
-0.0916,-4.4481105,-2.5728643,3.6180904,-2.3723928
-0.09135,-4.4481105,-2.5343426,3.6180904,-2.1485719
-0.0911,-4.3854864,-2.4924623,3.6807145,-1.8062201
-0.09085,-4.3706744,-2.4924623,3.6180904,-1.6276382
-0.0906,-4.3677085,-2.4924623,3.5139787,-1.4101418
-0.09035,-4.0461005,-2.8140703,3.5376884,-1.2256281
-0.0901,-2.7596683,-4.1005025,3.6180904,-1.0648241
-0.08985,-1.8752462,-4.6633165,3.6125514,-0.8984811
-0.0896,-0.347608,-5.1457286,3.6180904,-0.50201
-0.08935,-0.186804,-5.2261306,3.5710638,-0.3078306
-0.0891,-0.186804,-5.1457286,3.5376884,-0.180402
-0.08885,-0.186804,-5.0653266,3.5376884,0.060804
-0.0886,-0.186804,-5.0653266,3.6180904,0.2731541
-0.08835,-0.186804,-5.0157269,3.5684907,0.4132144
-0.0881,-0.1164605,-4.9849246,3.6180904,0.6236181
-0.08785,-0.186804,-4.9045226,3.5376884,0.7844221
-0.0876,-0.186804,-4.9045226,3.4887154,1.1864321
-0.08735,-0.186804,-4.9045226,3.4572864,1.1864321
-0.0871,0.215206,-4.6633165,3.4572864,1.5155256
-0.08685,1.4344945,-4.3417085,3.5376884,1.7492462
-0.0866,2.9828765,-3.5376884,3.4572864,1.9100502
-0.08635,3.8880424,-2.8944723,3.4316303,2.1512563
-0.0861,4.1499922,-2.5728643,3.4572864,2.3120603
-0.08585,4.0745025,-2.5728643,3.4731179,2.4728643
-0.0856,4.0379272,-2.5728643,3.4572864,2.6702436
-0.08535,4.0745025,-2.5728643,3.3768844,2.8748743
-0.0851,3.9941005,-2.5728643,3.3745452,3.0380175
-0.08485,3.9941005,-2.4924623,3.4388818,3.2768844
-0.0846,3.9941005,-2.5337159,3.3768844,3.4376884
-0.08435,3.9941005,-2.4924623,3.3768844,3.5984924
-0.0841,3.9139324,-2.4924623,3.2967163,3.8396984
-0.08385,3.8542741,-2.4120603,3.2964824,4.0005025
