t,id,iq,omega,gamma
+191.0000E-03,-186.8040E-03,+0.0E+00,+3.8501807E+00,-6.4517587E+00
+191.2500E-03,-216.6635E-03,+0.0E+00,+3.8592964E+00,-6.2909547E+00
+191.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-6.0795474E+00
+191.7500E-03,-258.1511E-03,-71.3471E-03,+3.8502415E+00,-5.8175976E+00
+192.0000E-03,-186.8040E-03,-68.7132E-03,+3.7788944E+00,-5.4869346E+00
+192.2500E-03,-186.8040E-03,-80.4020E-03,+3.8268638E+00,-5.4065326E+00
+192.5000E-03,-186.8040E-03,+0.0E+00,+3.8061200E+00,-5.1653266E+00
+192.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-4.9306024E+00
+193.0000E-03,-172.5421E-03,+0.0E+00,+3.8592964E+00,-4.6025125E+00
+193.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-4.3613065E+00
+193.5000E-03,-106.4020E-03,+0.0E+00,+3.8592964E+00,-4.2005025E+00
+193.7500E-03,-182.8953E-03,+0.0E+00,+3.8592964E+00,-3.9632051E+00
+194.0000E-03,-186.8040E-03,+16.8351E-03,+3.7788944E+00,-3.6376884E+00
+194.2500E-03,-186.8040E-03,+0.0E+00,+3.8164733E+00,-3.4393055E+00
+194.5000E-03,-186.8040E-03,-22.0794E-03,+3.7568151E+00,-3.2577577E+00
+194.7500E-03,-186.8040E-03,+0.0E+00,+3.8579609E+00,-3.0748743E+00
+195.0000E-03,-186.8040E-03,+0.0E+00,+3.7179006E+00,-2.6728643E+00
+195.2500E-03,-106.4020E-03,+40.1520E-03,+3.7788944E+00,-2.5120603E+00
+195.5000E-03,-106.4020E-03,+80.4020E-03,+3.8592964E+00,-2.1295565E+00
+195.7500E-03,-107.6395E-03,+79.1645E-03,+3.8592964E+00,-1.9492462E+00
+196.0000E-03,-128.3833E-03,+0.0E+00,+3.8592964E+00,-1.7080402E+00
+196.2500E-03,-186.8040E-03,+0.0E+00,+3.8969734E+00,-1.5472362E+00
+196.5000E-03,-186.8040E-03,-16.9331E-03,+3.7788944E+00,-1.2086950E+00
+196.7500E-03,-186.8040E-03,-76.5914E-03,+3.7827051E+00,-984.4221E-03
+197.0000E-03,-186.8040E-03,-55.8476E-03,+3.8592964E+00,-823.6181E-03
+197.2500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-582.4121E-03
+197.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-260.8040E-03
+197.7500E-03,-186.8040E-03,-74.0183E-03,+3.7788944E+00,-100.0000E-03
+198.0000E-03,-213.9316E-03,-80.4020E-03,+3.8592964E+00,+87.9316E-03
+198.2500E-03,-186.8040E-03,-47.8713E-03,+3.8267658E+00,+302.0100E-03
+198.5000E-03,-175.0171E-03,-68.6151E-03,+3.7788944E+00,+704.0201E-03
+198.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+864.8241E-03
+199.0000E-03,-186.8040E-03,-50.7014E-03,+3.7788944E+00,+1.0256281E+00
+199.2500E-03,-156.8464E-03,+0.0E+00,+3.8592964E+00,+1.2668342E+00
+199.5000E-03,-186.8040E-03,-71.1882E-03,+3.7788944E+00,+1.5884422E+00
+199.7500E-03,-198.3340E-03,+0.0E+00,+3.7904244E+00,+1.8181182E+00
+200.0000E-03,-186.8040E-03,+0.0E+00,+3.8270227E+00,+1.9904522E+00
+200.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+2.1512563E+00
+200.5000E-03,-186.8040E-03,+0.0E+00,+3.8526558E+00,+2.6270276E+00
+200.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+2.6477714E+00
+201.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+2.9552763E+00
+201.2500E-03,-131.2134E-03,+0.0E+00,+3.8037058E+00,+3.1716710E+00
+201.5000E-03,-110.4696E-03,+0.0E+00,+3.7788944E+00,+3.5180904E+00
+201.7500E-03,-170.1278E-03,+63.7258E-03,+3.7955707E+00,+3.6151686E+00
+202.0000E-03,-106.4020E-03,+37.4200E-03,+3.7788944E+00,+3.8826805E+00
+202.2500E-03,-222.7296E-03,+80.4020E-03,+3.8370582E+00,+4.0809045E+00
+202.5000E-03,-265.7116E-03,+80.4020E-03,+3.7788944E+00,+4.4025125E+00
+202.7500E-03,-206.0534E-03,+19.2493E-03,+3.7788944E+00,+4.6244692E+00
+203.0000E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,+4.8045226E+00
+203.2500E-03,-247.5409E-03,+60.7369E-03,+3.6984924E+00,+5.1261306E+00
+203.5000E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,+5.3673366E+00
+203.7500E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,+5.5499631E+00
+204.0000E-03,-186.8040E-03,+0.0E+00,+3.8214607E+00,+5.9301507E+00
+204.2500E-03,-106.4020E-03,+17.0920E-03,+3.8422044E+00,+6.0909547E+00
+204.5000E-03,-186.8040E-03,+76.7502E-03,+3.8592964E+00,+6.3285089E+00
+204.7500E-03,-106.4020E-03,+0.0E+00,+3.7788944E+00,+6.5173603E+00
+205.0000E-03,-222.0667E-03,+0.0E+00,+3.8592964E+00,+6.8145728E+00
+205.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+6.9753768E+00
+205.5000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+7.2165828E+00
+205.7500E-03,-213.7727E-03,+0.0E+00,+3.8592964E+00,+7.4043555E+00
+206.0000E-03,-154.1145E-03,+0.0E+00,+3.7788944E+00,+7.7793969E+00
+206.2500E-03,-186.8040E-03,-68.4562E-03,+3.8592964E+00,-7.9913427E+00
+206.5000E-03,-186.8040E-03,+0.0E+00,+3.7876924E+00,-7.8185929E+00
+206.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-7.5987053E+00
+207.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-7.2557788E+00
+207.2500E-03,-177.4314E-03,-9.3727E-03,+3.8499238E+00,-7.0949748E+00
+207.5000E-03,-106.4020E-03,+11.3711E-03,+3.8592964E+00,-6.9341708E+00
+207.7500E-03,-267.2060E-03,+0.0E+00,+3.7788944E+00,-6.6125627E+00
+208.0000E-03,-267.2060E-03,+0.0E+00,+3.7788944E+00,-6.3713567E+00
+208.2500E-03,-186.8040E-03,+73.6025E-03,+3.7788944E+00,-6.1233512E+00
+208.5000E-03,-267.2060E-03,+0.0E+00,+3.8592964E+00,-5.9693467E+00
+208.7500E-03,-186.8040E-03,+34.6880E-03,+3.7899204E+00,-5.6934526E+00
+209.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-5.4065326E+00
+209.2500E-03,-186.8040E-03,+80.4020E-03,+3.8550700E+00,-5.1695530E+00
+209.5000E-03,-170.2867E-03,+16.5174E-03,+3.7788944E+00,-5.0045226E+00
+209.7500E-03,-106.4020E-03,+80.4020E-03,+3.8161556E+00,-4.7691963E+00
+210.0000E-03,-106.4020E-03,+22.3971E-03,+3.7788944E+00,-4.4417085E+00
+210.2500E-03,-106.4020E-03,+78.7487E-03,+3.7788944E+00,-4.2792512E+00
+210.5000E-03,-106.4020E-03,+80.4020E-03,+3.8592964E+00,-4.1010100E+00
+210.7500E-03,-226.6383E-03,+40.5678E-03,+3.7788944E+00,-3.7180904E+00
+211.0000E-03,-267.2060E-03,+80.4020E-03,+3.8394725E+00,-3.4768844E+00
+211.2500E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,-3.2347585E+00
+211.5000E-03,-186.8040E-03,+21.6636E-03,+3.8005580E+00,-2.9140703E+00
+211.7500E-03,-186.8040E-03,+0.0E+00,+3.8213018E+00,-2.7532663E+00
+212.0000E-03,-186.8040E-03,+63.1512E-03,+3.8592964E+00,-2.5924623E+00
+212.2500E-03,-186.8040E-03,+0.0E+00,+3.7823874E+00,-2.2673613E+00
+212.5000E-03,-162.5673E-03,+0.0E+00,+3.8592964E+00,-2.0296482E+00
+212.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-1.8688442E+00
+213.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-1.6276382E+00
+213.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-1.3060301E+00
+213.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-1.0648241E+00
+213.7500E-03,-186.8040E-03,-47.5536E-03,+3.8117428E+00,-904.0201E-03
+214.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-662.8141E-03
+214.2500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-404.3297E-03
+214.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-151.0191E-03
+214.7500E-03,-186.8040E-03,+0.0E+00,+3.8290212E+00,+60.8040E-03
+215.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+221.6080E-03
+215.2500E-03,-186.8040E-03,+11.2123E-03,+3.7788944E+00,+485.2386E-03
+215.5000E-03,-106.4020E-03,+48.4460E-03,+3.8273404E+00,+784.4221E-03
+215.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+1.0256281E+00
+216.0000E-03,-106.4020E-03,+73.4436E-03,+3.8592964E+00,+1.1864321E+00
+216.2500E-03,-253.4206E-03,+80.4020E-03,+3.7651090E+00,+1.4552089E+00
+216.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+1.7492462E+00
+216.7500E-03,-186.8040E-03,+25.1291E-03,+3.8592964E+00,+1.9351793E+00
+217.0000E-03,-186.8040E-03,+80.4020E-03,+3.7788944E+00,+2.1512563E+00
+217.2500E-03,-122.7605E-03,+80.4020E-03,+3.7952529E+00,+2.3447773E+00
+217.5000E-03,-143.5043E-03,+37.1023E-03,+3.8592964E+00,+2.6707706E+00
+217.7500E-03,-186.8040E-03,+57.8461E-03,+3.8014504E+00,+2.9552763E+00
+218.0000E-03,-108.2142E-03,+0.0E+00,+3.7788944E+00,+3.2768844E+00
+218.2500E-03,-106.4020E-03,+0.0E+00,+3.9207668E+00,+3.4376884E+00
+218.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+3.5984924E+00
+218.7500E-03,-166.8212E-03,+0.0E+00,+3.8592964E+00,+3.8801348E+00
+219.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+4.1613065E+00
+219.2500E-03,-245.7013E-03,-58.8973E-03,+3.8592964E+00,+4.3436152E+00
+219.5000E-03,-186.8040E-03,-42.2485E-03,+3.8592964E+00,+4.5633165E+00
+219.7500E-03,-169.3943E-03,-62.9923E-03,+3.7788944E+00,+4.8045226E+00
+220.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+5.0457286E+00
+220.2500E-03,-106.4020E-03,+0.0E+00,+3.7788944E+00,+5.2869346E+00
+220.5000E-03,-141.9824E-03,+0.0E+00,+3.8592964E+00,+5.4833190E+00
+220.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+5.7545101E+00
+221.0000E-03,-180.8968E-03,+0.0E+00,+3.7788944E+00,+6.0105527E+00
+221.2500E-03,-106.4020E-03,+0.0E+00,+3.8592964E+00,+6.2517587E+00
+221.5000E-03,-153.7968E-03,+0.0E+00,+3.7788944E+00,+6.4125627E+00
+221.7500E-03,-186.8040E-03,+0.0E+00,+3.7911579E+00,+6.7096438E+00
+222.0000E-03,-195.2843E-03,+0.0E+00,+3.7788944E+00,+6.8949748E+00
+222.2500E-03,-186.8040E-03,+0.0E+00,+3.8081185E+00,+7.1361808E+00
+222.5000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+7.3274190E+00
+222.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+7.6185929E+00
+223.0000E-03,-186.8040E-03,+69.3486E-03,+3.8482430E+00,-8.0597989E+00
+223.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-7.8989949E+00
+223.5000E-03,-186.8040E-03,+27.8610E-03,+3.7788944E+00,-7.7103298E+00
+223.7500E-03,-106.4020E-03,+80.4020E-03,+3.7788944E+00,-7.3504153E+00
+224.0000E-03,-106.4020E-03,+13.6265E-03,+3.7788944E+00,-7.0949748E+00
+224.2500E-03,-106.4020E-03,+80.4020E-03,+3.8132647E+00,-6.8193985E+00
+224.5000E-03,-267.2060E-03,+0.0E+00,+3.9144105E+00,-6.5321607E+00
+224.7500E-03,-262.6619E-03,+0.0E+00,+3.7834386E+00,-6.3759009E+00
+225.0000E-03,-251.0064E-03,+0.0E+00,+3.8592964E+00,-6.1943531E+00
+225.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-5.9324032E+00
+225.5000E-03,-186.8040E-03,+0.0E+00,+3.8365816E+00,-5.6477386E+00
+225.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-5.4849636E+00
+226.0000E-03,-186.8040E-03,-61.6293E-03,+3.7976672E+00,-5.2457286E+00
+226.2500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-4.9241206E+00
+226.5000E-03,-186.8040E-03,-60.2603E-03,+3.7788944E+00,-4.7633165E+00
+226.7500E-03,-186.8040E-03,+0.0E+00,+3.8598985E+00,-4.5221105E+00
+227.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-4.3399606E+00
+227.2500E-03,-106.4020E-03,+0.0E+00,+3.7788944E+00,-3.9976088E+00
+227.5000E-03,-249.6375E-03,+0.0E+00,+3.7788944E+00,-3.7180904E+00
+227.7500E-03,-189.9792E-03,+0.0E+00,+3.7788944E+00,-3.5572864E+00
+228.0000E-03,-186.8040E-03,+56.4830E-03,+3.8592964E+00,-3.3399994E+00
+228.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-3.0748743E+00
+228.5000E-03,-186.8040E-03,-14.9955E-03,+3.7788944E+00,-2.8336683E+00
+228.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-2.5982106E+00
+229.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-2.4316583E+00
+229.2500E-03,-186.8040E-03,+0.0E+00,+3.8120606E+00,-2.1432164E+00
+229.5000E-03,-118.8244E-03,+0.0E+00,+3.7788944E+00,-1.8688442E+00
+229.7500E-03,-114.7234E-03,+8.3214E-03,+3.7872159E+00,-1.7801208E+00
+230.0000E-03,-135.4672E-03,+0.0E+00,+3.7788944E+00,-1.4668342E+00
+230.2500E-03,-186.8040E-03,+30.5930E-03,+3.7788944E+00,-1.1452261E+00
+230.5000E-03,-257.3568E-03,+70.5528E-03,+3.8592964E+00,-904.0201E-03
+230.7500E-03,-186.8040E-03,+80.4020E-03,+3.7093870E+00,-743.2161E-03
+231.0000E-03,-186.8040E-03,+80.4020E-03,+3.7788944E+00,-550.7737E-03
+231.2500E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,-180.4020E-03
+231.5000E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,-12.3219E-03
+231.7500E-03,-173.3363E-03,+66.9343E-03,+3.8458288E+00,+315.4777E-03
+232.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+543.2161E-03
+232.2500E-03,-186.8040E-03,+0.0E+00,+3.8043412E+00,+729.4669E-03
+232.5000E-03,-182.1010E-03,+0.0E+00,+3.8592964E+00,+945.2261E-03
+232.7500E-03,-122.4428E-03,+0.0E+00,+3.7788944E+00,+1.2828749E+00
+233.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+1.4276382E+00
+233.2500E-03,-186.8040E-03,-57.5283E-03,+3.8592964E+00,+1.6688442E+00
+233.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+1.8296482E+00
+233.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+2.2316583E+00
+234.0000E-03,-185.1174E-03,-41.0443E-03,+3.7788944E+00,+2.3924623E+00
+234.2500E-03,-186.8040E-03,-80.4020E-03,+3.7991950E+00,+2.6133678E+00
+234.5000E-03,-106.8452E-03,-79.9588E-03,+3.8592964E+00,+2.7944723E+00
+234.7500E-03,-127.5890E-03,-21.1870E-03,+3.7788944E+00,+3.1964824E+00
+235.0000E-03,-186.8040E-03,-41.9308E-03,+3.8592964E+00,+3.3572864E+00
+235.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+3.5984924E+00
+235.5000E-03,-106.4020E-03,+77.3857E-03,+3.8592964E+00,+3.7562801E+00
+235.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+4.0809045E+00
+236.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+4.3221105E+00
+236.2500E-03,-252.0517E-03,+65.2477E-03,+3.8592964E+00,+4.4677602E+00
+236.5000E-03,-261.6166E-03,+80.4020E-03,+3.7788944E+00,+4.6493080E+00
+236.7500E-03,-186.8040E-03,+54.0688E-03,+3.8592964E+00,+4.9916598E+00
+237.0000E-03,-186.8040E-03,+47.0770E-03,+3.7788944E+00,+5.2065326E+00
+237.2500E-03,-199.3852E-03,+80.4020E-03,+3.7788944E+00,+5.4351574E+00
+237.5000E-03,-178.6414E-03,+80.4020E-03,+3.7870570E+00,+5.6085427E+00
+237.7500E-03,-157.8977E-03,+0.0E+00,+3.7788944E+00,+5.9590570E+00
+238.0000E-03,-106.4020E-03,+80.4020E-03,+3.7788944E+00,+6.1406048E+00
+238.2500E-03,-106.4020E-03,+80.4020E-03,+3.8592964E+00,+6.4929648E+00
+238.5000E-03,-267.2060E-03,+80.4020E-03,+3.7788944E+00,+6.7341708E+00
+238.7500E-03,-235.7266E-03,+0.0E+00,+3.8592964E+00,+6.8949748E+00
+239.0000E-03,-239.0273E-03,+0.0E+00,+3.8592964E+00,+7.1361808E+00
+239.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+7.4429189E+00
+239.5000E-03,-186.8040E-03,-13.3088E-03,+3.8592964E+00,+7.6989949E+00
+239.7500E-03,-186.8040E-03,-46.3494E-03,+3.7788944E+00,-6.1802833E+00
+240.0000E-03,-186.8040E-03,+0.0E+00,+3.8849021E+00,-7.9246005E+00
+240.2500E-03,-186.8040E-03,-4.8619E-03,+3.7788944E+00,-7.5773869E+00
+240.5000E-03,-186.8040E-03,-15.8819E-03,+3.7788944E+00,-7.3520628E+00
+240.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-7.2557788E+00
+241.0000E-03,-129.4345E-03,+0.0E+00,+3.7788944E+00,-7.0145728E+00
+241.2500E-03,-184.5153E-03,+0.0E+00,+3.8592964E+00,-6.6929648E+00
+241.5000E-03,-205.2591E-03,-61.9470E-03,+3.7788944E+00,-6.4517587E+00
+241.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-6.2105527E+00
+242.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-6.0497487E+00
+242.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-5.6477386E+00
+242.5000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-5.4869346E+00
+242.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-5.3261306E+00
+243.0000E-03,-186.8040E-03,+0.0E+00,+3.7967807E+00,-5.1028109E+00
+243.2500E-03,-183.9465E-03,+0.0E+00,+3.7788944E+00,-4.7633165E+00
+243.5000E-03,-130.0033E-03,+0.0E+00,+3.8356952E+00,-4.6025125E+00
+243.7500E-03,-106.4020E-03,+0.0E+00,+3.8232395E+00,-4.3973634E+00
+244.0000E-03,-171.4908E-03,+80.4020E-03,+3.7635813E+00,-4.2005025E+00
+244.2500E-03,-261.7754E-03,+80.4020E-03,+3.8592964E+00,-3.7984924E+00
+244.5000E-03,-241.0316E-03,+0.0E+00,+3.8854708E+00,-3.6376884E+00
+244.7500E-03,-233.7222E-03,+0.0E+00,+3.8258126E+00,-3.2356784E+00
+245.0000E-03,-186.8040E-03,+0.0E+00,+3.7916345E+00,-3.0748743E+00
+245.2500E-03,-186.8040E-03,+0.0E+00,+3.9396985E+00,-2.8416720E+00
+245.5000E-03,-186.8040E-03,-51.6545E-03,+3.8305489E+00,-2.6728643E+00
+245.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-2.3821670E+00
+246.0000E-03,-186.8040E-03,-80.4020E-03,+3.7890614E+00,-2.1100502E+00
+246.2500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-1.9492462E+00
+246.5000E-03,-137.7226E-03,-49.0814E-03,+3.8592964E+00,-1.7884422E+00
+246.7500E-03,-158.4664E-03,-80.4020E-03,+3.7788944E+00,-1.3864321E+00
+247.0000E-03,-259.6122E-03,+0.0E+00,+3.8592964E+00,-1.1528199E+00
+247.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-984.4221E-03
+247.5000E-03,-186.8040E-03,-46.5083E-03,+3.8127882E+00,-789.7244E-03
+247.7500E-03,-186.8040E-03,-25.7645E-03,+3.7788944E+00,-421.6080E-03
+248.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-260.8040E-03
+248.2500E-03,-122.1251E-03,-64.6789E-03,+3.7946175E+00,-35.3211E-03
+248.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+104.7392E-03
+248.7500E-03,-186.8040E-03,+0.0E+00,+3.8020858E+00,+462.8141E-03
+249.0000E-03,-108.8496E-03,+2.4476E-03,+3.7788944E+00,+704.0201E-03
+249.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+864.8241E-03
+249.5000E-03,-145.4420E-03,+0.0E+00,+3.8202565E+00,+1.0256281E+00
+249.7500E-03,-267.2060E-03,+0.0E+00,+3.7191107E+00,+1.3472362E+00
