second,CH1,CH2,CH3,CH4
-0.05575,-0.186804,-0.241206,-0.160804,0.4148697
-0.0555,-0.186804,-0.241206,-0.160804,0.3824121
-0.05525,-0.186804,-0.160804,-0.2347492,0.4628141
-0.055,-0.186804,-0.175091,-0.160804,0.396699
-0.05475,-0.186804,-0.241206,-0.2061753,0.3824121
-0.0545,-0.2114315,-0.241206,-0.160804,0.4070395
-0.05425,-0.186804,-0.160804,-0.1646877,0.4589304
-0.054,-0.186804,-0.160804,-0.160804,0.3992721
-0.05375,-0.186804,-0.1984079,-0.160804,0.4628141
-0.0535,-0.186804,-0.1828584,-0.160804,0.4044664
-0.05325,-0.1077126,-0.160804,-0.160804,0.4628141
-0.053,-0.186804,-0.241206,-0.160804,0.3824121
-0.05275,-0.186804,-0.200981,-0.160804,0.422589
-0.0525,-0.1673228,-0.241206,-0.2217248,0.4628141
-0.05225,-0.2659435,-0.241206,-0.160804,0.3824121
-0.052,-0.186804,-0.2191997,-0.160804,0.3824121
-0.05175,-0.186804,-0.160804,-0.2035541,0.4628141
-0.0515,-0.2037122,0.080402,-0.160804,0.4459059
-0.05125,-0.347608,0.5704854,-0.1646397,0.4628141
-0.051,-0.347608,1.0452261,-0.160804,0.4628141
-0.05075,-0.5084121,1.2864321,-0.160804,0.4174909
-0.0505,-0.5084121,1.4472362,-0.160804,0.448479
-0.05025,-0.5824053,1.6080402,-0.1672128,0.4628141
-0.05,-0.5084121,1.6884422,-0.1879566,0.4095646
-0.04975,-0.5888141,1.7363385,-0.1933097,0.4303084
-0.0495,-0.5888141,1.7688442,-0.160804,0.4628141
-0.04925,-0.5888141,1.7688442,-0.160804,0.3913939
-0.049,-0.6394904,1.7688442,-0.160804,0.4121377
-0.04875,-0.5888141,1.7688442,-0.241206,0.4628141
-0.0485,-0.5888141,1.7688442,-0.1699928,0.4628141
-0.04825,-0.5888141,1.8376912,-0.160804,0.4512591
-0.048,-0.5888141,1.7688442,-0.241206,0.4147108
-0.04775,-0.5888141,1.8218868,-0.160804,0.3824121
-0.0475,-0.5888141,1.7688442,-0.2345904,0.4561984
-0.04725,-0.5888141,1.8351181,-0.1749321,0.3824121
-0.047,-0.5888141,1.7688442,-0.160804,0.4172839
-0.04675,-0.6136004,1.8244599,-0.160804,0.4380277
-0.0465,-0.5888141,1.8492462,-0.2371635,0.4628141
-0.04625,-0.6055153,1.8492462,-0.160804,0.4461128
-0.046,-0.6317711,1.7688442,-0.160804,0.4198571
-0.04575,-0.6470029,1.8492462,-0.160804,0.3824121
