t,id,iq,omega,uzk
+192.0000E-03,-186.8040E-03,-241.2060E-03,-4.1121913E+00,+321.2125904E+00
+192.2500E-03,-219.2366E-03,-321.6080E-03,-4.2133371E+00,+324.6482487E+00
+192.5000E-03,-293.1568E-03,-321.6080E-03,-4.2613065E+00,+326.0095287E+00
+192.7500E-03,-267.2060E-03,-321.6080E-03,-4.1809045E+00,+328.6683493E+00
+193.0000E-03,-201.0660E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+193.2500E-03,-186.8040E-03,-241.2060E-03,-4.2263007E+00,+326.3985359E+00
+193.5000E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+193.7500E-03,-182.8953E-03,-160.8040E-03,-4.1848132E+00,+324.8436839E+00
+194.0000E-03,-186.8040E-03,-80.4020E-03,-4.1809045E+00,+324.6482487E+00
+194.2500E-03,-229.6272E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
+194.5000E-03,-245.1267E-03,-182.8834E-03,-4.1809045E+00,+328.6683493E+00
+194.7500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+195.0000E-03,-267.2060E-03,-302.1998E-03,-4.1809045E+00,+324.6482487E+00
+195.2500E-03,-267.2060E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+195.5000E-03,-267.2060E-03,-241.2060E-03,-4.2004107E+00,+324.6482487E+00
+195.7500E-03,-265.9685E-03,-241.2060E-03,-4.1821420E+00,+328.6064729E+00
+196.0000E-03,-208.7853E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+196.2500E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+196.5000E-03,-186.8040E-03,-143.8709E-03,-4.1978376E+00,+327.8216923E+00
+196.7500E-03,-190.6147E-03,-84.2127E-03,-4.1043131E+00,+324.6482487E+00
+197.0000E-03,-267.2060E-03,-104.9564E-03,-4.2054589E+00,+325.8759699E+00
+197.2500E-03,-221.9078E-03,-160.8040E-03,-4.1356063E+00,+324.6482487E+00
+197.5000E-03,-186.8040E-03,-241.2060E-03,-4.1952645E+00,+327.9503481E+00
+197.7500E-03,-186.8040E-03,-247.5898E-03,-4.2613065E+00,+328.3491614E+00
+198.0000E-03,-186.8040E-03,-294.4805E-03,-4.2613065E+00,+324.6482487E+00
+198.2500E-03,-234.6753E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+198.5000E-03,-267.2060E-03,-241.2060E-03,-4.2730934E+00,+328.0790038E+00
+198.7500E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+328.6683493E+00
+199.0000E-03,-186.8040E-03,-160.8040E-03,-4.2316058E+00,+324.6482487E+00
+199.2500E-03,-186.8040E-03,-130.8464E-03,-4.1809045E+00,+328.6683493E+00
+199.5000E-03,-267.2060E-03,-80.4020E-03,-4.1716907E+00,+324.6482487E+00
+199.7500E-03,-186.8040E-03,-160.8040E-03,-4.2497765E+00,+324.6482487E+00
+200.0000E-03,-186.8040E-03,-160.8040E-03,-4.1005025E+00,+327.0546607E+00
+200.2500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+200.5000E-03,-186.8040E-03,-241.2060E-03,-4.1071431E+00,+324.6482487E+00
+200.7500E-03,-186.8040E-03,-307.5049E-03,-4.1809045E+00,+324.6482487E+00
+201.0000E-03,-186.8040E-03,-356.4549E-03,-4.2264596E+00,+326.3905930E+00
+201.2500E-03,-242.3947E-03,-266.0174E-03,-4.2613065E+00,+324.6482487E+00
+201.5000E-03,-186.8040E-03,-164.8716E-03,-4.2572389E+00,+324.6482487E+00
+201.7500E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+325.4820597E+00
+202.0000E-03,-224.2240E-03,-80.4020E-03,-4.1809045E+00,+326.7973492E+00
+202.2500E-03,-267.2060E-03,-80.4020E-03,-4.1809045E+00,+325.7601601E+00
+202.5000E-03,-188.2985E-03,-159.3096E-03,-4.2613065E+00,+328.5936269E+00
+202.7500E-03,-267.2060E-03,-180.0534E-03,-4.1809045E+00,+325.6107154E+00
+203.0000E-03,-267.2060E-03,-241.2060E-03,-4.2208976E+00,+324.6482487E+00
+203.2500E-03,-186.8040E-03,-241.2060E-03,-4.1612394E+00,+324.6482487E+00
+203.5000E-03,-187.8827E-03,-242.2847E-03,-4.1819831E+00,+328.6144158E+00
+203.7500E-03,-267.2060E-03,-263.0285E-03,-4.1005025E+00,+324.6482487E+00
+204.0000E-03,-186.8040E-03,-279.0418E-03,-4.1383382E+00,+324.6482487E+00
+204.2500E-03,-186.8040E-03,-258.2980E-03,-4.1809045E+00,+327.8137494E+00
+204.5000E-03,-186.8040E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+204.7500E-03,-186.8040E-03,-136.4085E-03,-4.2053000E+00,+325.8680270E+00
+205.0000E-03,-186.8040E-03,-125.5414E-03,-4.2613065E+00,+328.6683493E+00
+205.2500E-03,-267.2060E-03,-146.2851E-03,-4.1954234E+00,+324.6482487E+00
+205.5000E-03,-193.0289E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+205.7500E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+328.6683493E+00
+206.0000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+206.2500E-03,-186.8040E-03,-241.2060E-03,-4.1928502E+00,+324.6482487E+00
+206.5000E-03,-267.2060E-03,-241.2060E-03,-4.1093005E+00,+324.6482487E+00
+206.7500E-03,-237.6642E-03,-241.2060E-03,-4.2613065E+00,+327.1912594E+00
+207.0000E-03,-156.6876E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+207.2500E-03,-106.4020E-03,-241.2060E-03,-4.1098751E+00,+328.1997167E+00
+207.5000E-03,-175.4329E-03,-160.8040E-03,-4.1809045E+00,+325.2168052E+00
+207.7500E-03,-186.8040E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
+208.0000E-03,-267.2060E-03,-213.6627E-03,-4.1809045E+00,+328.6683493E+00
+208.2500E-03,-193.6036E-03,-241.2060E-03,-4.2545070E+00,+324.6482487E+00
+208.5000E-03,-200.7483E-03,-241.2060E-03,-4.1948487E+00,+325.3454610E+00
+208.7500E-03,-221.4920E-03,-241.2060E-03,-4.1005025E+00,+324.6482487E+00
+209.0000E-03,-267.2060E-03,-266.1762E-03,-4.1809045E+00,+324.6482487E+00
+209.2500E-03,-267.2060E-03,-245.4324E-03,-4.1809045E+00,+324.6482487E+00
+209.5000E-03,-250.6887E-03,-321.6080E-03,-4.2447891E+00,+324.6482487E+00
+209.7500E-03,-149.5429E-03,-241.2060E-03,-4.1436433E+00,+324.6482487E+00
+210.0000E-03,-186.8040E-03,-160.8040E-03,-4.1228996E+00,+324.6482487E+00
+210.2500E-03,-186.8040E-03,-160.8040E-03,-4.1825578E+00,+324.6482487E+00
+210.5000E-03,-186.8040E-03,-141.7135E-03,-4.1005025E+00,+328.6683493E+00
+210.7500E-03,-226.6383E-03,-201.3718E-03,-4.1809045E+00,+326.6766363E+00
+211.0000E-03,-267.2060E-03,-241.2060E-03,-4.2007284E+00,+325.6394473E+00
+211.2500E-03,-187.7238E-03,-321.6080E-03,-4.1818243E+00,+324.6482487E+00
+211.5000E-03,-245.5424E-03,-321.6080E-03,-4.1809045E+00,+328.6683493E+00
+211.7500E-03,-229.2114E-03,-241.2060E-03,-4.2188991E+00,+324.6482487E+00
+212.0000E-03,-249.9552E-03,-241.2060E-03,-4.1809045E+00,+325.5107915E+00
+212.2500E-03,-186.8040E-03,-318.1151E-03,-4.2578136E+00,+324.6482487E+00
+212.5000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+212.7500E-03,-106.4020E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+213.0000E-03,-172.1263E-03,-160.8040E-03,-4.2613065E+00,+327.9344622E+00
+213.2500E-03,-186.8040E-03,-86.4680E-03,-4.1005025E+00,+324.6482487E+00
+213.5000E-03,-186.8040E-03,-160.8040E-03,-4.2344967E+00,+327.3278581E+00
+213.7500E-03,-267.2060E-03,-208.3576E-03,-4.2284581E+00,+326.2906690E+00
+214.0000E-03,-255.1014E-03,-241.2060E-03,-4.2492019E+00,+324.6482487E+00
+214.2500E-03,-258.5669E-03,-241.2060E-03,-4.2526673E+00,+324.6482487E+00
+214.5000E-03,-186.8040E-03,-292.2251E-03,-4.2613065E+00,+327.1992024E+00
+214.7500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+215.0000E-03,-267.2060E-03,-241.2060E-03,-4.2517750E+00,+324.6482487E+00
+215.2500E-03,-198.0163E-03,-160.8040E-03,-4.1809045E+00,+325.2088623E+00
+215.5000E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+215.7500E-03,-186.8040E-03,-80.4020E-03,-4.1809045E+00,+324.6482487E+00
+216.0000E-03,-186.8040E-03,-80.4020E-03,-4.1074609E+00,+324.9961684E+00
+216.2500E-03,-253.4206E-03,-94.1874E-03,-4.2475211E+00,+324.6482487E+00
+216.5000E-03,-232.6769E-03,-195.3332E-03,-4.1005025E+00,+326.9418908E+00
+216.7500E-03,-211.9331E-03,-241.2060E-03,-4.1809045E+00,+328.6683493E+00
+217.0000E-03,-191.1893E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+217.2500E-03,-203.1625E-03,-305.2495E-03,-4.1809045E+00,+325.4661738E+00
+217.5000E-03,-223.9063E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+217.7500E-03,-209.3600E-03,-241.2060E-03,-4.2034604E+00,+324.6482487E+00
+218.0000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+218.2500E-03,-125.3336E-03,-222.2744E-03,-4.1809045E+00,+325.5948296E+00
+218.5000E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+328.6683493E+00
+218.7500E-03,-267.2060E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+219.0000E-03,-187.5650E-03,-160.8040E-03,-4.1816654E+00,+328.6683493E+00
+219.2500E-03,-186.8040E-03,-219.7013E-03,-4.1220072E+00,+325.7234853E+00
+219.5000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+219.7500E-03,-123.8117E-03,-321.6080E-03,-4.1005025E+00,+324.6482487E+00
+220.0000E-03,-263.8720E-03,-244.5401E-03,-4.1809045E+00,+328.6683493E+00
+220.2500E-03,-267.2060E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+220.5000E-03,-267.2060E-03,-321.6080E-03,-4.2257261E+00,+324.6482487E+00
+220.7500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+221.0000E-03,-186.8040E-03,-241.2060E-03,-4.2553993E+00,+324.6482487E+00
+221.2500E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+221.5000E-03,-186.8040E-03,-113.4093E-03,-4.2613065E+00,+327.0179860E+00
+221.7500E-03,-267.2060E-03,-160.8040E-03,-4.1809045E+00,+328.0551751E+00
+222.0000E-03,-267.2060E-03,-169.2843E-03,-4.1809045E+00,+328.6683493E+00
+222.2500E-03,-237.9819E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+222.5000E-03,-186.8040E-03,-271.6402E-03,-4.1309366E+00,+326.1699562E+00
+222.7500E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+223.0000E-03,-267.2060E-03,-252.2594E-03,-4.1005025E+00,+324.6482487E+00
+223.2500E-03,-267.2060E-03,-289.8108E-03,-4.1809045E+00,+327.0784895E+00
+223.5000E-03,-186.8040E-03,-321.6080E-03,-4.2334455E+00,+322.0211998E+00
+223.7500E-03,-113.5193E-03,-241.2060E-03,-4.2613065E+00,+328.3124866E+00
+224.0000E-03,-186.8040E-03,-160.8040E-03,-4.1141290E+00,+327.9870228E+00
+224.2500E-03,-221.1743E-03,-126.4337E-03,-4.2613065E+00,+324.6482487E+00
+224.5000E-03,-267.2060E-03,-160.8040E-03,-4.1809045E+00,+327.4039533E+00
+224.7500E-03,-262.6619E-03,-160.8040E-03,-4.2613065E+00,+324.8754556E+00
+225.0000E-03,-186.8040E-03,-160.8040E-03,-4.1971041E+00,+327.8583671E+00
+225.2500E-03,-223.7474E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+225.5000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+225.7500E-03,-188.7750E-03,-321.6080E-03,-4.1024735E+00,+324.6482487E+00
+226.0000E-03,-168.0313E-03,-321.6080E-03,-4.1996772E+00,+324.6482487E+00
+226.2500E-03,-186.8040E-03,-282.0915E-03,-4.1005025E+00,+324.6482487E+00
+226.5000E-03,-106.4020E-03,-301.4663E-03,-4.1809045E+00,+324.6482487E+00
+226.7500E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+227.0000E-03,-245.8602E-03,-182.1499E-03,-4.2613065E+00,+324.6482487E+00
+227.2500E-03,-267.2060E-03,-118.7144E-03,-4.1809045E+00,+326.7527315E+00
+227.5000E-03,-204.3726E-03,-178.3726E-03,-4.2437379E+00,+327.7899206E+00
+227.7500E-03,-264.0308E-03,-241.2060E-03,-4.1036777E+00,+328.5095888E+00
+228.0000E-03,-210.7230E-03,-297.6890E-03,-4.1809045E+00,+324.6482487E+00
+228.2500E-03,-222.5433E-03,-276.9453E-03,-4.2255672E+00,+326.4352107E+00
+228.5000E-03,-201.7995E-03,-241.2060E-03,-4.1154979E+00,+324.6482487E+00
+228.7500E-03,-186.8040E-03,-246.9544E-03,-4.1809045E+00,+324.6482487E+00
+229.0000E-03,-186.8040E-03,-267.6981E-03,-4.1269946E+00,+324.6482487E+00
+229.2500E-03,-139.5681E-03,-288.4419E-03,-4.1809045E+00,+326.3065549E+00
+229.5000E-03,-106.4020E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+229.7500E-03,-186.8040E-03,-88.7234E-03,-4.2613065E+00,+328.2522773E+00
+230.0000E-03,-267.2060E-03,-160.8040E-03,-4.2099697E+00,+324.6482487E+00
+230.2500E-03,-267.2060E-03,-241.2060E-03,-4.2114975E+00,+324.6482487E+00
+230.5000E-03,-196.6532E-03,-170.6532E-03,-4.1710553E+00,+324.6482487E+00
+230.7500E-03,-197.6986E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+231.0000E-03,-235.5677E-03,-272.8444E-03,-4.2125428E+00,+328.6683493E+00
+231.2500E-03,-186.8040E-03,-293.5881E-03,-4.1285224E+00,+324.6482487E+00
+231.5000E-03,-267.2060E-03,-241.2060E-03,-4.2613065E+00,+325.0120543E+00
+231.7500E-03,-186.8040E-03,-174.2717E-03,-4.1005025E+00,+324.6482487E+00
+232.0000E-03,-140.6135E-03,-241.2060E-03,-4.2151159E+00,+324.6482487E+00
+232.2500E-03,-186.8040E-03,-160.8040E-03,-4.1554577E+00,+324.6482487E+00
+232.5000E-03,-186.8040E-03,-85.1050E-03,-4.1809045E+00,+324.6482487E+00
+232.7500E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+233.0000E-03,-267.2060E-03,-241.2060E-03,-4.2245219E+00,+324.6482487E+00
+233.2500E-03,-209.6777E-03,-241.2060E-03,-4.1809045E+00,+325.7919318E+00
+233.5000E-03,-265.0761E-03,-319.4782E-03,-4.2591766E+00,+328.5618552E+00
+233.7500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+234.0000E-03,-227.8483E-03,-241.2060E-03,-4.1809045E+00,+326.6161328E+00
+234.2500E-03,-207.1046E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+234.5000E-03,-267.2060E-03,-241.2060E-03,-4.1804612E+00,+324.6704104E+00
+234.7500E-03,-186.8040E-03,-160.8040E-03,-4.2401195E+00,+324.6482487E+00
+235.0000E-03,-186.8040E-03,-160.8040E-03,-4.1005025E+00,+326.5718094E+00
+235.2500E-03,-204.5315E-03,-98.1294E-03,-4.2435791E+00,+324.6482487E+00
+235.5000E-03,-264.1897E-03,-160.8040E-03,-4.1839208E+00,+328.8191668E+00
+235.7500E-03,-210.5642E-03,-241.2060E-03,-4.1242626E+00,+324.6482487E+00
+236.0000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+236.2500E-03,-186.8040E-03,-321.6080E-03,-4.2613065E+00,+325.4059645E+00
+236.5000E-03,-267.2060E-03,-321.6080E-03,-4.1809045E+00,+325.4866685E+00
+236.7500E-03,-240.8728E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+237.0000E-03,-267.2060E-03,-288.2831E-03,-4.2613065E+00,+327.0021001E+00
+237.2500E-03,-186.8040E-03,-241.2060E-03,-4.1130837E+00,+324.6482487E+00
+237.5000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+328.2602202E+00
+237.7500E-03,-215.7104E-03,-109.3084E-03,-4.1005025E+00,+324.6482487E+00
+238.0000E-03,-217.5559E-03,-160.8040E-03,-4.2305546E+00,+324.6482487E+00
+238.2500E-03,-196.8121E-03,-160.8040E-03,-4.1708964E+00,+325.1486529E+00
+238.5000E-03,-256.4703E-03,-230.4703E-03,-4.1005025E+00,+324.6482487E+00
+238.7500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+239.0000E-03,-186.8040E-03,-293.4293E-03,-4.1809045E+00,+324.6482487E+00
+239.2500E-03,-259.7711E-03,-248.6410E-03,-4.1809045E+00,+325.0199972E+00
+239.5000E-03,-267.2060E-03,-321.6080E-03,-4.2746153E+00,+324.6482487E+00
+239.7500E-03,-267.2060E-03,-321.6080E-03,-4.2272539E+00,+324.6482487E+00
+240.0000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+325.9285305E+00
+240.2500E-03,-186.8040E-03,-236.3442E-03,-4.2613065E+00,+324.6482487E+00
+240.5000E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+329.4624456E+00
+240.7500E-03,-186.8040E-03,-117.0277E-03,-4.2175302E+00,+328.6683493E+00
+241.0000E-03,-267.2060E-03,-137.7715E-03,-4.1809045E+00,+324.6482487E+00
+241.2500E-03,-186.8040E-03,-160.8040E-03,-4.1831932E+00,+324.6482487E+00
+241.5000E-03,-205.2591E-03,-241.2060E-03,-4.1809045E+00,+325.5710008E+00
+241.7500E-03,-186.8040E-03,-321.6080E-03,-4.1417057E+00,+324.6482487E+00
+242.0000E-03,-186.8040E-03,-321.6080E-03,-4.2408471E+00,+324.6482487E+00
+242.2500E-03,-267.2060E-03,-321.6080E-03,-4.2613065E+00,+324.6766863E+00
+242.5000E-03,-246.1779E-03,-241.2060E-03,-4.1809045E+00,+328.6683493E+00
+242.7500E-03,-186.8040E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+243.0000E-03,-249.3197E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
+243.2500E-03,-186.8040E-03,-160.8040E-03,-4.1780470E+00,+324.6482487E+00
+243.5000E-03,-210.4053E-03,-80.4020E-03,-4.1809045E+00,+325.8283123E+00
+243.7500E-03,-267.2060E-03,-124.7471E-03,-4.1448475E+00,+328.6683493E+00
+244.0000E-03,-251.8929E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
+244.2500E-03,-261.7754E-03,-166.2346E-03,-4.1809045E+00,+324.3767183E+00
+244.5000E-03,-241.0316E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+244.7500E-03,-186.8040E-03,-288.1242E-03,-4.2613065E+00,+326.9941572E+00
+245.0000E-03,-186.8040E-03,-308.8680E-03,-4.1809045E+00,+324.6482487E+00
+245.2500E-03,-194.8077E-03,-321.6080E-03,-4.1809045E+00,+328.6683493E+00
+245.5000E-03,-186.8040E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+245.7500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+319.6991201E+00
+246.0000E-03,-186.8040E-03,-160.8040E-03,-4.2511395E+00,+328.1600021E+00
+246.2500E-03,-197.3809E-03,-80.4020E-03,-4.2613065E+00,+324.6482487E+00
+246.5000E-03,-218.1246E-03,-111.7226E-03,-4.1318231E+00,+324.6482487E+00
+246.7500E-03,-267.2060E-03,-212.8684E-03,-4.2092421E+00,+326.0651292E+00
+247.0000E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+328.2886578E+00
+247.2500E-03,-186.8040E-03,-254.3560E-03,-4.1809045E+00,+321.9431434E+00
+247.5000E-03,-267.2060E-03,-241.2060E-03,-4.2147982E+00,+321.2588752E+00
+247.7500E-03,-241.4415E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+248.0000E-03,-262.1853E-03,-321.6080E-03,-4.1809045E+00,+321.1302194E+00
+248.2500E-03,-171.0810E-03,-241.2060E-03,-4.2613065E+00,+327.0960424E+00
+248.5000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+326.4715912E+00
+248.7500E-03,-186.8040E-03,-160.8040E-03,-4.2613065E+00,+322.9472860E+00
+249.0000E-03,-186.8040E-03,-82.8496E-03,-4.2613065E+00,+328.5459694E+00
+249.2500E-03,-205.1002E-03,-98.6982E-03,-4.1809045E+00,+325.5630579E+00
+249.5000E-03,-267.2060E-03,-160.8040E-03,-4.2199444E+00,+326.7163510E+00
+249.7500E-03,-246.5878E-03,-160.8040E-03,-4.1809045E+00,+330.6266234E+00
